devId,month,sold,terminated,amount_m
6146,2022-04,11.0,0.0,146.5
6146,2022-05,1.0,0.0,9.8
6146,2024-09,1.0,0.0,12.2
6146,2024-11,1.0,0.0,6.3
6146,2024-12,1.0,0.0,13.6
6146,2025-01,3.0,0.0,36.2
6146,2025-02,1.0,0.0,10.2
6146,2025-03,1.0,0.0,12.0
6146,2025-04,1.0,0.0,11.5
6146,2025-05,3.0,0.0,19.5
6146,2025-06,3.0,0.0,24.5
6146,2025-09,1.0,0.0,11.4
6146,2025-10,1.0,0.0,11.3
6146,2025-11,2.0,0.0,23.3
6146,2026-01,1.0,0.0,11.3
6146,2026-03,4.0,0.0,47.4
6185,2021-02,1.0,0.0,459.4
6185,2021-03,2.0,0.0,528.2
6185,2021-04,2.0,0.0,512.1
6185,2021-05,3.0,0.0,652.8
6185,2021-06,6.0,0.0,1196.2
6185,2021-07,3.0,0.0,580.4
6185,2021-08,1.0,0.0,154.8
6185,2021-09,6.0,0.0,1012.4
6185,2021-10,3.0,0.0,558.0
6185,2021-12,1.0,0.0,176.8
6185,2022-01,2.0,0.0,334.6
6185,2022-05,2.0,0.0,394.0
6185,2022-06,1.0,0.0,270.6
6185,2022-10,1.0,0.0,133.0
6185,2023-02,1.0,0.0,145.5
6185,2023-03,2.0,0.0,315.6
6185,2023-04,1.0,0.0,153.8
6185,2023-09,1.0,0.0,180.8
6185,2023-11,1.0,0.0,136.0
6185,2024-03,1.0,0.0,218.0
6185,2024-05,2.0,0.0,255.0
6185,2024-06,1.0,0.0,117.0
6185,2024-11,2.0,0.0,292.0
6185,2025-03,2.0,0.0,253.2
6185,2025-06,1.0,0.0,148.0
6185,2025-07,2.0,0.0,306.0
6185,2025-09,1.0,0.0,125.6
6185,2025-12,1.0,0.0,138.4
6185,2026-01,1.0,0.0,210.3
6185,2026-06,2.0,0.0,275.0
6185,2026-08,2.0,0.0,298.6
6205,2019-07,235.0,0.0,1959.4
6205,2019-08,124.0,1.0,1312.9
6205,2019-09,13.0,0.0,525.3
6205,2019-10,17.0,0.0,182.8
6205,2019-11,12.0,0.0,198.2
6205,2019-12,8.0,0.0,255.2
6205,2020-01,10.0,0.0,177.2
6205,2020-02,2.0,0.0,13.6
6205,2020-03,3.0,2.0,24.0
6205,2020-04,11.0,0.0,224.8
6205,2020-05,5.0,0.0,58.0
6205,2020-06,1.0,0.0,9.9
6205,2020-07,2.0,0.0,18.5
6205,2020-08,1.0,0.0,9.3
6205,2020-09,2.0,0.0,71.8
6205,2020-10,30.0,0.0,308.8
6205,2020-11,11.0,0.0,109.6
6205,2020-12,6.0,0.0,173.5
6205,2021-01,10.0,0.0,139.9
6205,2021-02,9.0,0.0,90.1
6205,2021-03,13.0,0.0,227.9
6205,2021-04,8.0,1.0,159.4
6205,2021-05,7.0,0.0,146.7
6205,2021-06,6.0,0.0,138.3
6205,2021-07,16.0,0.0,251.4
6205,2021-08,6.0,0.0,145.6
6205,2021-09,3.0,0.0,61.4
6205,2021-10,6.0,0.0,86.9
6205,2021-11,3.0,0.0,54.9
6205,2021-12,2.0,0.0,37.6
6205,2022-01,5.0,0.0,228.6
6205,2022-02,1.0,0.0,21.4
6205,2022-03,3.0,0.0,45.9
6205,2022-04,3.0,0.0,149.9
6205,2022-05,4.0,0.0,194.7
6205,2022-06,3.0,0.0,52.8
6205,2022-07,1.0,0.0,24.2
6205,2022-08,2.0,1.0,54.8
6205,2022-09,3.0,0.0,115.6
6205,2022-10,5.0,0.0,157.1
6205,2022-11,2.0,0.0,61.7
6205,2022-12,1.0,0.0,44.7
6205,2023-01,1.0,0.0,43.0
6205,2023-02,13.0,0.0,385.2
6205,2023-03,3.0,0.0,90.7
6205,2023-04,7.0,0.0,217.2
6205,2023-05,2.0,0.0,56.9
6205,2023-06,6.0,0.0,162.9
6205,2023-07,3.0,0.0,110.5
6205,2023-08,2.0,0.0,68.0
6205,2023-09,2.0,0.0,58.3
6205,2023-10,1.0,0.0,37.6
6205,2023-11,6.0,0.0,202.9
6205,2023-12,4.0,0.0,157.6
6205,2024-01,6.0,0.0,120.9
6205,2024-02,2.0,0.0,84.5
6205,2024-03,26.0,1.0,858.0
6205,2024-04,1.0,0.0,28.0
6205,2024-06,0.0,2.0,0.0
6205,2024-07,6.0,0.0,237.5
6205,2024-08,1.0,0.0,29.4
6205,2024-09,1.0,0.0,58.1
6205,2024-10,1.0,0.0,34.7
6205,2024-11,2.0,1.0,107.8
6205,2024-12,0.0,1.0,0.0
6205,2025-02,1.0,0.0,7.9
6205,2025-03,2.0,0.0,37.4
6205,2025-06,3.0,0.0,100.2
6205,2025-07,2.0,0.0,83.6
6205,2025-09,1.0,0.0,62.2
6205,2025-12,2.0,0.0,128.0
6205,2026-01,1.0,0.0,36.3
6245,2019-11,39.0,0.0,547.5
6245,2019-12,3.0,0.0,34.1
6245,2020-01,5.0,0.0,59.2
6245,2020-02,3.0,0.0,38.2
6245,2020-03,7.0,0.0,77.7
6245,2020-04,8.0,0.0,109.9
6245,2020-05,25.0,0.0,229.3
6245,2020-06,48.0,0.0,404.9
6245,2020-07,39.0,1.0,462.8
6245,2020-08,8.0,0.0,80.7
6245,2020-09,17.0,0.0,201.5
6245,2020-10,6.0,0.0,65.1
6245,2020-11,7.0,0.0,94.4
6245,2020-12,6.0,0.0,88.0
6245,2021-01,15.0,0.0,167.7
6245,2021-02,15.0,0.0,197.6
6245,2021-03,17.0,3.0,238.3
6245,2021-04,10.0,0.0,153.9
6245,2021-05,11.0,2.0,172.7
6245,2021-06,11.0,0.0,186.2
6245,2021-07,10.0,0.0,226.5
6245,2021-08,5.0,1.0,71.9
6245,2021-09,3.0,0.0,47.2
6245,2021-10,3.0,0.0,100.9
6245,2021-12,5.0,0.0,155.8
6245,2022-02,1.0,0.0,33.5
6245,2022-05,3.0,0.0,51.2
6245,2022-07,1.0,0.0,55.7
6245,2022-11,1.0,0.0,40.4
6245,2022-12,1.0,0.0,63.7
6245,2023-01,2.0,0.0,108.6
6245,2023-10,0.0,1.0,0.0
6245,2024-02,1.0,1.0,34.3
6245,2024-03,1.0,0.0,28.9
6245,2025-12,0.0,1.0,0.0
6245,2026-05,1.0,0.0,34.7
625,2014-04,4.0,0.0,28.7
6265,2019-08,441.0,0.0,3389.1
6265,2019-09,69.0,0.0,485.6
6265,2019-10,23.0,0.0,191.1
6265,2019-11,4.0,0.0,35.8
6265,2019-12,1.0,0.0,9.1
6265,2020-01,15.0,0.0,138.0
6265,2020-02,4.0,0.0,31.2
6265,2020-03,20.0,0.0,171.5
6265,2020-04,2.0,0.0,17.1
6265,2020-05,12.0,0.0,105.7
6265,2020-06,15.0,0.0,148.6
6265,2020-07,3.0,0.0,29.9
6265,2020-08,5.0,2.0,45.0
6265,2020-09,3.0,0.0,30.2
6265,2020-10,4.0,0.0,40.0
6265,2020-11,4.0,1.0,40.6
6265,2020-12,2.0,0.0,23.8
6265,2021-01,4.0,0.0,40.4
6265,2021-02,5.0,0.0,51.4
6265,2021-03,8.0,0.0,97.1
6265,2021-04,2.0,0.0,26.9
6265,2021-05,2.0,0.0,25.4
6265,2021-12,1.0,0.0,31.8
6285,2019-09,148.0,0.0,1326.9
6285,2019-10,83.0,0.0,737.8
6285,2019-11,8.0,0.0,75.6
6285,2019-12,6.0,0.0,64.7
6285,2020-01,59.0,0.0,573.9
6285,2020-02,7.0,0.0,77.1
6285,2020-03,67.0,0.0,712.7
6285,2020-04,12.0,0.0,102.5
6285,2020-05,20.0,0.0,226.0
6285,2020-06,53.0,0.0,634.3
6285,2020-07,9.0,0.0,119.3
6285,2020-08,7.0,2.0,89.4
6285,2020-09,6.0,0.0,73.4
6285,2020-10,3.0,0.0,35.9
6285,2020-11,2.0,0.0,24.6
6285,2020-12,1.0,0.0,12.7
6285,2021-01,5.0,0.0,60.6
6285,2021-02,1.0,0.0,13.0
6285,2021-04,1.0,0.0,13.1
6285,2021-05,3.0,0.0,39.6
6285,2021-08,2.0,1.0,44.9
6285,2022-03,0.0,1.0,0.0
6285,2022-04,1.0,0.0,14.6
6285,2022-05,2.0,2.0,24.5
6325,2020-05,11.0,0.0,124.2
6325,2020-06,2.0,0.0,19.5
6325,2020-08,2.0,0.0,29.8
6325,2020-09,5.0,0.0,53.8
6325,2020-10,5.0,0.0,76.9
6325,2021-01,1.0,0.0,13.6
6325,2021-03,1.0,0.0,65.0
6325,2021-05,1.0,0.0,43.3
6325,2021-06,1.0,0.0,10.7
6325,2021-07,2.0,0.0,26.8
6325,2021-08,0.0,1.0,0.0
6325,2021-10,1.0,0.0,22.2
6325,2021-11,1.0,0.0,20.6
6325,2021-12,2.0,0.0,86.2
6325,2022-01,1.0,0.0,8.4
6325,2022-12,1.0,0.0,20.3
6325,2023-03,3.0,0.0,54.2
6325,2024-09,1.0,0.0,27.0
6325,2024-10,3.0,0.0,74.5
6325,2024-11,1.0,0.0,26.8
6325,2024-12,1.0,0.0,17.0
6325,2026-03,0.0,1.0,0.0
6325,2026-05,1.0,0.0,27.0
6345,2019-11,590.0,0.0,3628.0
6345,2019-12,22.0,0.0,179.0
6345,2020-01,5.0,0.0,34.8
6345,2020-03,7.0,0.0,42.8
6345,2020-04,15.0,0.0,88.9
6345,2020-05,12.0,0.0,105.1
6345,2020-06,5.0,0.0,38.3
6345,2020-07,5.0,0.0,58.3
6345,2020-08,3.0,0.0,26.8
6345,2020-09,3.0,0.0,23.6
6345,2020-10,2.0,0.0,21.2
6345,2020-11,1.0,0.0,8.9
6345,2020-12,1.0,0.0,9.8
6345,2021-02,5.0,0.0,49.3
6345,2021-03,18.0,0.0,178.2
6345,2021-04,2.0,0.0,21.8
6345,2021-05,3.0,0.0,35.5
6345,2021-06,7.0,0.0,74.8
6345,2021-07,7.0,0.0,91.4
6345,2021-08,4.0,0.0,51.9
6345,2021-09,1.0,0.0,10.0
6345,2021-10,2.0,0.0,20.6
6345,2021-11,4.0,0.0,47.7
6345,2022-05,1.0,0.0,13.5
6345,2022-06,2.0,5.0,17.5
6345,2022-08,2.0,0.0,25.3
6345,2022-11,1.0,0.0,13.7
6345,2023-02,1.0,0.0,8.7
6345,2023-06,1.0,0.0,10.0
6345,2023-08,2.0,0.0,18.5
6345,2023-10,1.0,0.0,14.7
6345,2023-11,1.0,0.0,15.9
6345,2023-12,1.0,0.0,14.5
6345,2024-02,2.0,0.0,30.4
6345,2024-03,5.0,0.0,68.6
6345,2024-04,23.0,0.0,353.5
6345,2024-05,4.0,0.0,61.2
6345,2024-06,5.0,0.0,111.7
6345,2024-07,1.0,0.0,17.1
6345,2024-08,2.0,0.0,30.3
6345,2024-10,1.0,1.0,15.7
6345,2025-01,1.0,0.0,37.5
6345,2025-11,1.0,0.0,40.9
6345,2026-01,2.0,0.0,95.2
6345,2026-07,1.0,0.0,49.2
6365,2019-11,1.0,0.0,43.5
6365,2020-04,10.0,0.0,399.3
6365,2020-05,4.0,0.0,146.2
6365,2020-06,1.0,0.0,44.9
6365,2020-07,2.0,0.0,64.7
6365,2020-12,1.0,0.0,40.4
6365,2021-03,1.0,0.0,39.3
6365,2021-04,1.0,0.0,121.1
6365,2021-05,0.0,1.0,0.0
6365,2021-07,0.0,2.0,0.0
6365,2021-08,0.0,1.0,0.0
6365,2022-04,0.0,2.0,0.0
6365,2022-07,0.0,1.0,0.0
6365,2023-09,15.0,0.0,377.8
6365,2023-10,23.0,0.0,533.2
6365,2023-11,17.0,0.0,427.8
6365,2023-12,2.0,0.0,38.2
6365,2024-01,9.0,0.0,292.8
6365,2024-02,5.0,0.0,162.7
6365,2024-03,18.0,1.0,549.1
6365,2024-04,1.0,0.0,17.7
6365,2024-05,1.0,0.0,18.5
6365,2024-07,5.0,0.0,147.0
6365,2024-08,3.0,0.0,78.4
6365,2024-09,3.0,0.0,85.1
6365,2024-10,4.0,0.0,107.7
6365,2024-11,7.0,0.0,205.0
6365,2024-12,3.0,0.0,92.1
6365,2025-01,3.0,0.0,100.5
6365,2025-02,7.0,0.0,352.6
6365,2025-03,3.0,0.0,88.6
6365,2025-04,4.0,0.0,92.1
6365,2025-05,5.0,0.0,146.5
6365,2025-06,2.0,0.0,43.7
6365,2025-07,8.0,0.0,205.8
6365,2025-08,5.0,0.0,173.4
6365,2025-09,7.0,0.0,187.9
6365,2025-10,10.0,0.0,363.7
6365,2025-11,12.0,0.0,326.9
6365,2025-12,20.0,0.0,548.7
6365,2026-01,17.0,0.0,402.1
6365,2026-02,11.0,0.0,308.7
6365,2026-03,23.0,0.0,707.5
6365,2026-04,22.0,0.0,561.8
6365,2026-05,15.0,0.0,346.2
6365,2026-06,19.0,0.0,449.3
6365,2026-07,9.0,0.0,226.3
6365,2026-08,12.0,0.0,386.5
6365,2026-09,7.0,0.0,264.8
6385,2019-09,14.0,0.0,278.2
6385,2019-10,3.0,0.0,60.5
6385,2019-12,1.0,0.0,19.3
6385,2020-01,19.0,0.0,378.8
6385,2020-02,16.0,0.0,327.7
6385,2020-03,6.0,0.0,110.0
6385,2020-04,11.0,0.0,204.4
6385,2020-05,36.0,0.0,1153.9
6385,2020-06,3.0,0.0,69.2
6385,2020-07,5.0,0.0,184.5
6385,2020-08,6.0,0.0,122.3
6385,2020-09,3.0,0.0,72.4
6385,2020-10,3.0,0.0,67.9
6385,2020-11,4.0,0.0,86.7
6385,2020-12,2.0,0.0,41.1
6385,2021-01,1.0,0.0,50.3
6385,2021-02,4.0,0.0,107.5
6385,2021-03,3.0,0.0,66.6
6385,2021-04,2.0,0.0,140.5
6385,2021-05,2.0,0.0,75.2
6385,2021-07,1.0,0.0,32.0
6385,2021-08,1.0,0.0,32.4
6385,2021-09,1.0,0.0,32.2
6385,2021-12,1.0,0.0,28.2
6405,2019-11,23.0,0.0,3062.9
6405,2020-01,2.0,0.0,161.2
6405,2020-04,2.0,0.0,272.7
6405,2020-07,2.0,0.0,207.0
6405,2020-08,2.0,0.0,78.8
6405,2020-10,1.0,0.0,146.0
6405,2021-04,1.0,0.0,0.0
6405,2021-05,1.0,0.0,0.0
6405,2021-06,1.0,0.0,0.0
6405,2021-08,1.0,0.0,0.0
6405,2022-01,1.0,0.0,0.0
6405,2024-05,1.0,0.0,0.0
6405,2024-07,2.0,0.0,0.0
6405,2026-01,2.0,0.0,0.0
6405,2026-03,1.0,0.0,0.0
6425,2019-10,257.0,0.0,1234.4
6425,2019-11,85.0,1.0,451.0
6425,2019-12,20.0,0.0,101.0
6425,2020-01,23.0,0.0,105.5
6425,2020-02,42.0,0.0,180.5
6425,2020-03,32.0,0.0,156.1
6425,2020-04,16.0,0.0,77.8
6425,2020-05,7.0,0.0,40.5
6425,2020-06,10.0,1.0,49.2
6425,2020-07,9.0,0.0,47.4
6425,2020-08,2.0,0.0,12.5
6425,2020-09,4.0,1.0,26.5
6425,2020-10,1.0,0.0,5.1
6425,2020-11,4.0,2.0,21.8
6425,2020-12,1.0,0.0,5.4
6425,2021-01,9.0,0.0,47.2
6425,2021-03,1.0,0.0,5.2
6425,2021-04,0.0,9.0,0.0
6425,2021-05,0.0,11.0,0.0
6425,2021-06,25.0,2.0,108.2
6425,2021-07,9.0,0.0,93.0
6425,2021-09,1.0,0.0,10.4
6425,2022-01,8.0,1.0,50.7
6425,2022-02,2.0,0.0,21.9
6425,2022-03,2.0,0.0,13.0
6425,2022-04,1.0,0.0,10.0
6425,2022-05,4.0,5.0,37.2
6425,2022-06,4.0,2.0,91.9
6425,2022-07,2.0,0.0,53.4
6425,2022-09,1.0,0.0,3.9
6425,2022-11,2.0,0.0,19.3
6425,2022-12,2.0,0.0,24.6
6425,2023-01,3.0,0.0,36.4
6425,2023-02,1.0,0.0,13.0
6425,2023-03,3.0,0.0,29.9
6425,2023-04,2.0,0.0,21.2
6425,2023-05,1.0,0.0,9.8
6425,2023-06,2.0,0.0,19.3
6425,2023-07,6.0,0.0,149.4
6425,2023-08,4.0,0.0,77.2
6425,2023-09,1.0,0.0,9.7
6425,2023-10,3.0,0.0,16.4
6425,2023-11,7.0,0.0,58.2
6425,2023-12,2.0,0.0,18.7
6425,2024-01,1.0,0.0,5.4
6425,2024-02,1.0,0.0,5.9
6425,2024-03,2.0,0.0,11.3
6425,2024-04,5.0,0.0,96.8
6425,2024-06,1.0,0.0,37.5
6425,2024-09,1.0,0.0,5.8
6425,2024-12,0.0,1.0,0.0
6425,2025-02,3.0,0.0,24.9
6425,2025-03,1.0,1.0,7.5
6425,2025-05,1.0,0.0,6.7
6425,2025-06,7.0,0.0,27.3
6425,2025-07,2.0,0.0,45.2
6425,2025-08,2.0,0.0,10.8
6425,2025-09,4.0,0.0,24.4
6425,2025-11,1.0,1.0,6.8
6425,2025-12,10.0,0.0,64.2
6425,2026-01,15.0,0.0,96.9
6425,2026-02,17.0,0.0,112.7
6425,2026-03,13.0,0.0,88.3
6425,2026-04,9.0,0.0,92.5
6425,2026-05,1.0,0.0,7.3
6425,2026-08,15.0,0.0,103.8
6425,2026-09,4.0,0.0,25.9
6426,2020-03,105.0,0.0,496.1
6426,2020-04,92.0,0.0,442.0
6426,2020-05,131.0,0.0,636.4
6426,2020-06,27.0,0.0,126.8
6426,2020-07,37.0,0.0,180.9
6426,2020-08,64.0,0.0,314.2
6426,2020-09,50.0,1.0,257.1
6426,2020-10,68.0,2.0,329.1
6426,2020-11,27.0,0.0,137.5
6426,2020-12,27.0,0.0,136.7
6426,2021-01,78.0,0.0,396.8
6426,2021-02,77.0,0.0,383.0
6426,2021-03,97.0,0.0,491.0
6426,2021-04,71.0,0.0,368.4
6426,2021-05,102.0,0.0,501.6
6426,2021-06,45.0,0.0,229.6
6426,2021-07,45.0,0.0,255.9
6426,2022-01,11.0,16.0,61.0
6426,2022-02,6.0,0.0,30.1
6426,2022-03,11.0,0.0,56.3
6426,2022-04,19.0,0.0,97.0
6426,2022-05,5.0,14.0,27.5
6426,2022-06,5.0,20.0,27.5
6426,2022-07,1.0,0.0,7.5
6426,2023-02,2.0,0.0,9.3
6426,2025-06,22.0,0.0,66.3
6426,2025-08,18.0,0.0,47.3
6426,2025-09,9.0,0.0,23.9
6426,2025-10,1.0,1.0,2.8
6445,2020-11,5.0,0.0,829.6
6445,2022-05,1.0,0.0,288.0
6445,2023-03,1.0,0.0,177.0
6445,2025-12,1.0,0.0,156.0
645,2013-10,141.0,0.0,3570.0
645,2013-11,27.0,0.0,749.0
645,2015-03,11.0,0.0,902.7
645,2015-04,1.0,0.0,57.4
645,2015-05,4.0,0.0,305.0
645,2015-06,2.0,0.0,133.3
645,2015-11,1.0,0.0,51.1
645,2016-03,1.0,0.0,74.6
645,2016-07,1.0,0.0,52.5
645,2016-08,5.0,0.0,342.7
645,2016-09,2.0,0.0,145.9
645,2016-10,1.0,0.0,75.9
645,2016-11,3.0,0.0,256.3
645,2017-01,1.0,0.0,71.6
645,2017-03,2.0,0.0,177.4
645,2017-04,1.0,0.0,70.8
645,2017-05,2.0,0.0,130.4
645,2017-07,1.0,0.0,76.0
645,2017-08,1.0,0.0,35.5
645,2017-09,2.0,0.0,116.4
645,2017-10,1.0,0.0,94.7
645,2017-11,1.0,0.0,74.4
645,2018-03,2.0,0.0,164.5
645,2018-04,3.0,0.0,281.5
645,2018-05,3.0,0.0,308.1
645,2018-07,2.0,0.0,140.5
645,2018-08,1.0,0.0,48.7
645,2018-09,5.0,0.0,431.5
645,2018-11,1.0,0.0,106.6
645,2021-06,1.0,0.0,201.0
645,2021-07,1.0,0.0,51.8
645,2021-08,1.0,0.0,100.6
645,2021-09,1.0,0.0,130.7
645,2022-08,1.0,0.0,121.4
645,2022-12,1.0,0.0,55.0
645,2023-02,1.0,0.0,131.9
645,2023-03,2.0,0.0,217.2
645,2023-04,1.0,0.0,58.8
645,2023-05,2.0,0.0,172.8
645,2023-08,1.0,0.0,60.3
645,2023-11,2.0,0.0,251.4
645,2024-03,2.0,0.0,127.1
645,2024-09,1.0,0.0,137.4
645,2025-01,1.0,0.0,152.8
645,2025-04,1.0,0.0,149.5
645,2025-07,1.0,0.0,232.0
6465,2020-01,1.0,0.0,0.0
6465,2020-12,1.0,0.0,2.0
6465,2021-06,1.0,0.0,2.0
6465,2021-12,2.0,0.0,4.0
6465,2022-11,2.0,0.0,4.0
6465,2023-05,1.0,0.0,2.0
6465,2024-01,1.0,0.0,2.0
6465,2024-04,1.0,0.0,2.0
6465,2025-06,1.0,0.0,2.0
6465,2025-12,2.0,0.0,4.0
6465,2026-01,2.0,0.0,4.0
6465,2026-08,1.0,0.0,2.0
6465,2026-09,2.0,0.0,4.0
6485,2020-01,14.0,0.0,98.5
6485,2020-03,2.0,0.0,16.5
6485,2020-04,2.0,0.0,18.8
6485,2020-05,5.0,0.0,37.7
6485,2020-06,4.0,0.0,35.0
6485,2020-09,2.0,0.0,16.1
6485,2020-12,1.0,0.0,10.0
6485,2021-01,1.0,0.0,9.6
6485,2021-02,4.0,0.0,53.0
6485,2021-03,4.0,0.0,54.3
6485,2021-04,4.0,1.0,39.7
6485,2021-05,10.0,0.0,103.8
6485,2021-06,6.0,0.0,83.9
6485,2021-07,2.0,0.0,15.9
6485,2021-08,6.0,0.0,55.7
6485,2021-09,3.0,0.0,29.8
6485,2021-10,1.0,0.0,8.5
6485,2021-11,6.0,0.0,75.4
6485,2021-12,1.0,0.0,9.8
6485,2022-01,1.0,0.0,21.4
6485,2022-03,1.0,2.0,18.1
6485,2022-04,3.0,0.0,27.8
6485,2022-07,2.0,0.0,16.2
6485,2022-09,1.0,0.0,10.1
6485,2023-07,1.0,0.0,6.5
6485,2023-09,1.0,0.0,6.8
6485,2023-11,1.0,0.0,7.0
6485,2024-02,6.0,0.0,41.5
6485,2024-03,5.0,0.0,36.5
6485,2025-05,1.0,0.0,9.3
6485,2025-08,1.0,0.0,9.2
6485,2025-12,1.0,0.0,6.1
6485,2026-04,2.0,0.0,22.6
65,2014-03,94.0,0.0,839.3
65,2014-04,9.0,0.0,88.1
65,2014-05,16.0,0.0,154.4
65,2014-06,9.0,0.0,87.7
65,2014-07,17.0,0.0,164.0
65,2014-08,13.0,0.0,125.0
65,2014-09,19.0,0.0,182.7
65,2014-10,8.0,0.0,80.2
65,2014-11,4.0,0.0,44.0
65,2015-02,1.0,0.0,8.2
65,2015-05,1.0,0.0,43.1
65,2015-06,1.0,0.0,50.6
65,2015-07,0.0,1.0,0.0
65,2015-09,1.0,0.0,49.6
65,2016-04,3.0,0.0,35.7
65,2016-05,1.0,0.0,11.4
65,2016-07,4.0,0.0,47.2
65,2016-09,2.0,0.0,78.4
65,2016-10,2.0,0.0,21.3
65,2017-07,1.0,0.0,8.3
65,2017-12,2.0,0.0,118.8
65,2018-02,1.0,0.0,59.6
65,2018-03,1.0,0.0,57.2
65,2018-07,1.0,0.0,10.6
65,2020-06,5.0,0.0,274.5
65,2021-09,1.0,0.0,55.0
65,2022-06,1.0,0.0,50.8
65,2026-04,1.0,0.0,46.8
6505,2019-12,16.0,0.0,118.1
6505,2020-01,1.0,0.0,8.0
6505,2020-03,8.0,0.0,59.9
6505,2020-04,4.0,0.0,29.6
6505,2020-05,7.0,0.0,50.6
6505,2020-06,7.0,0.0,53.6
6505,2020-07,76.0,0.0,660.4
6505,2020-08,17.0,0.0,140.1
6505,2020-09,5.0,1.0,40.1
6505,2020-10,7.0,0.0,76.1
6505,2020-11,16.0,0.0,148.0
6505,2020-12,8.0,0.0,79.2
6505,2021-01,1.0,0.0,9.9
6505,2021-03,4.0,0.0,51.2
6505,2021-04,6.0,0.0,66.7
6505,2021-05,6.0,0.0,69.6
6505,2021-06,2.0,0.0,26.6
6505,2021-11,0.0,1.0,0.0
6505,2022-02,1.0,0.0,9.7
6505,2022-07,0.0,21.0,0.0
6505,2022-08,0.0,12.0,0.0
6505,2023-02,33.0,1.0,323.6
6505,2023-03,22.0,0.0,233.3
6505,2023-04,14.0,0.0,154.6
6505,2023-05,4.0,0.0,41.9
6505,2023-06,6.0,0.0,74.2
6505,2023-07,2.0,0.0,24.1
6505,2023-08,5.0,0.0,68.3
6505,2023-09,11.0,0.0,142.6
6505,2023-10,18.0,0.0,259.0
6505,2023-11,16.0,2.0,239.7
6505,2023-12,10.0,0.0,145.9
6505,2024-01,9.0,0.0,115.4
6505,2024-02,6.0,0.0,59.3
6505,2024-03,18.0,2.0,180.3
6505,2024-04,7.0,0.0,59.9
6505,2024-05,1.0,0.0,9.2
6505,2024-06,4.0,0.0,35.9
6505,2024-07,5.0,1.0,41.5
6505,2024-08,6.0,0.0,53.2
6505,2024-09,4.0,0.0,35.3
6505,2024-10,17.0,1.0,141.8
6505,2024-11,7.0,1.0,40.5
6505,2024-12,1.0,0.0,5.9
6505,2025-02,3.0,0.0,20.2
6505,2025-03,1.0,0.0,3.9
6525,2020-03,264.0,0.0,2300.1
6525,2020-04,63.0,0.0,618.1
6525,2020-05,23.0,0.0,300.8
6525,2020-06,89.0,0.0,1232.8
6525,2020-07,20.0,0.0,245.8
6525,2020-08,6.0,1.0,77.7
6525,2020-09,15.0,0.0,234.5
6525,2020-10,6.0,0.0,104.4
6525,2020-11,7.0,2.0,88.2
6525,2020-12,1.0,0.0,14.4
6525,2021-01,1.0,0.0,14.0
6525,2021-02,1.0,0.0,19.2
6525,2021-04,5.0,0.0,76.2
6525,2021-05,3.0,0.0,48.9
6525,2022-11,1.0,1.0,9.4
6525,2023-02,1.0,3.0,9.9
6525,2023-05,1.0,0.0,10.0
6525,2023-06,1.0,0.0,10.1
6527,2020-01,28.0,0.0,228.1
6527,2020-02,21.0,0.0,185.2
6527,2020-03,5.0,1.0,50.2
6527,2020-04,3.0,0.0,25.7
6527,2020-05,16.0,0.0,134.8
6527,2020-06,3.0,0.0,23.8
6527,2020-07,1.0,0.0,7.2
6527,2020-08,1.0,0.0,6.9
6527,2020-11,1.0,0.0,7.2
6527,2020-12,2.0,1.0,25.3
6527,2021-01,1.0,0.0,6.3
6527,2021-02,1.0,0.0,7.5
6527,2021-03,1.0,0.0,7.1
6527,2021-07,1.0,0.0,7.3
6527,2021-11,1.0,0.0,17.8
6527,2024-01,1.0,0.0,16.5
6527,2024-03,1.0,0.0,17.7
6527,2026-03,1.0,0.0,16.1
6527,2026-08,1.0,0.0,16.4
6527,2026-09,1.0,0.0,15.9
6585,2020-01,693.0,0.0,4456.7
6585,2020-05,1.0,0.0,17.9
6585,2020-07,1.0,0.0,19.2
6585,2020-09,6.0,0.0,44.8
6585,2021-10,1.0,0.0,19.7
6585,2022-06,1.0,0.0,20.3
6585,2026-06,1.0,0.0,33.9
6605,2021-11,1.0,0.0,7.0
6605,2021-12,1.0,0.0,6.9
6605,2025-06,3.0,0.0,16.4
6605,2025-07,1.0,0.0,5.8
6665,2020-02,1.0,0.0,28.8
6665,2020-05,1.0,0.0,38.0
6665,2020-10,3.0,0.0,88.4
6665,2020-11,2.0,0.0,51.1
6665,2020-12,1.0,0.0,31.6
6665,2021-02,1.0,0.0,22.1
6665,2021-03,2.0,0.0,52.5
6665,2021-04,4.0,0.0,179.4
6665,2021-05,3.0,0.0,72.6
6665,2021-06,1.0,0.0,21.5
6665,2021-07,2.0,0.0,125.3
6665,2021-12,1.0,0.0,23.8
6665,2022-02,2.0,0.0,76.4
6665,2022-04,1.0,0.0,100.0
6665,2022-05,2.0,0.0,49.3
6665,2022-06,1.0,0.0,23.5
6665,2023-06,1.0,0.0,24.2
6665,2023-12,0.0,1.0,0.0
6665,2024-08,1.0,0.0,56.9
6665,2025-01,1.0,0.0,14.8
6685,2020-08,2.0,0.0,201.0
6685,2020-10,1.0,0.0,238.0
6685,2020-11,1.0,0.0,90.0
6685,2021-03,1.0,0.0,213.8
6685,2021-05,2.0,0.0,180.2
6685,2021-06,2.0,0.0,353.3
6685,2021-09,1.0,0.0,117.0
6685,2021-12,1.0,0.0,232.8
